file	function	registry_key	rule_family	rule_name	input_variant	reference_frame	required_planets	house_conditions	sign_conditions	aspect_conditions	condition_operator	helper_touchpoints	implicit_state_dependency	exception_path	return_shape	implementation_status	resource_binding	evidence_lines	anchor_id
src/jhora/horoscope/chart/yoga.py	vihaga_yoga_from_planet_positions	vihaga_yoga	general_yoga	vihaga_yoga_from_planet_positions	planet_positions	mixed					direct				bool	Active		src/jhora/horoscope/chart/yoga.py:569-570	YD900
src/jhora/horoscope/chart/yoga.py	vihanga_yoga_from_planet_positions	vihanga_yoga	general_yoga	vihanga_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-83 Vihanga/Vihaga Yoga: If all the planets occupy 4th and 10th houses from lagna """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active	vihanga_yoga	src/jhora/horoscope/chart/yoga.py:571-574	YD900
src/jhora/horoscope/chart/yoga.py	vihanga_yoga_from_jd_place	vihanga_yoga	general_yoga	vihanga_yoga_from_jd_place	jd_place	lagna		""""""" BVR-83 Vihanga/Vihaga Yoga: If all the planets occupy 4th and 10th houses from lagna """""""			and				bool	Active	vihanga_yoga	src/jhora/horoscope/chart/yoga.py:575-578	YD900
src/jhora/horoscope/chart/yoga.py	vihaga_yoga_from_jd_place	vihaga_yoga	general_yoga	vihaga_yoga_from_jd_place	jd_place	lagna		""""""" BVR-83 Vihanga/Vihaga Yoga: If all the planets occupy 4th and 10th houses from lagna """""""			and				bool	Active		src/jhora/horoscope/chart/yoga.py:579-581	YD900
src/jhora/horoscope/chart/yoga.py	vihaga_yoga	vihaga_yoga	general_yoga	vihaga_yoga	chart_1d	lagna		""""""" BVR-83 Vihanga/Vihaga Yoga: If all the planets occupy 4th and 10th houses from lagna """""""			and				bool	Active		src/jhora/horoscope/chart/yoga.py:582-584	YD900
src/jhora/horoscope/chart/yoga.py	vihanga_yoga	vihanga_yoga	general_yoga	vihanga_yoga	chart_1d	mixed		""""""" BVR-83 Vihanga/Vihaga Yoga: If all the planets occupy 4th and 10th houses from lagna """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol]"			and				bool	Active	vihanga_yoga	src/jhora/horoscope/chart/yoga.py:585-592	YD900
src/jhora/horoscope/chart/yoga.py	sringaataka_yoga_from_planet_positions	sringaataka_yoga	general_yoga	sringaataka_yoga_from_planet_positions	planet_positions	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			and				bool	Active	sringaataka_yoga	src/jhora/horoscope/chart/yoga.py:593-596	YD900
src/jhora/horoscope/chart/yoga.py	sringaataka_yoga	sringaataka_yoga	general_yoga	sringaataka_yoga	chart_1d	mixed		p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol] | slq = [tuple(sorted(((asc_house+const.HOUSE_1)%12, (asc_house+const.HOUSE_5)%12, (asc_house+const.HOUSE_9)%12)))]			and				bool	Active	sringaataka_yoga	src/jhora/horoscope/chart/yoga.py:597-604	YD900
src/jhora/horoscope/chart/yoga.py	sringaataka_yoga_from_jd_place	sringaataka_yoga	general_yoga	sringaataka_yoga_from_jd_place	jd_place	lagna					and				bool	Active	sringaataka_yoga	src/jhora/horoscope/chart/yoga.py:605-608	YD900
src/jhora/horoscope/chart/yoga.py	hala_yoga_from_planet_positions	hala_yoga	general_yoga	hala_yoga_from_planet_positions	planet_positions	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			direct				bool	Active	hala_yoga	src/jhora/horoscope/chart/yoga.py:609-612	YD900
src/jhora/horoscope/chart/yoga.py	hala_yoga	hala_yoga	general_yoga	hala_yoga	chart_1d	mixed		p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol] | slq = [tuple(sorted(((asc_house+const.HOUSE_2)%12, (asc_house+const.HOUSE_6)%12, (asc_house+const.HOUSE_10)%12))),			direct				bool	Active	hala_yoga	src/jhora/horoscope/chart/yoga.py:613-623	YD900
src/jhora/horoscope/chart/yoga.py	hala_yoga_from_jd_place	hala_yoga	general_yoga	hala_yoga_from_jd_place	jd_place	lagna					direct				bool	Active	hala_yoga	src/jhora/horoscope/chart/yoga.py:624-627	YD900
src/jhora/horoscope/chart/yoga.py	vajra_yoga_from_planet_positions	vajra_yoga	general_yoga	vajra_yoga_from_planet_positions	planet_positions	lagna		- Lagna and 7th houses have at least one natural benefic present. | - 4th and 10th houses have at least one natural malefic present. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			and				bool	Active	vajra_yoga	src/jhora/horoscope/chart/yoga.py:628-635	YD900
src/jhora/horoscope/chart/yoga.py	vajra_yoga	vajra_yoga	general_yoga	vajra_yoga	chart_1d	lagna		- Lagna and 7th houses have at least one natural benefic present. | - 4th and 10th houses have at least one natural malefic present. | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			any+and				bool	Active	vajra_yoga	src/jhora/horoscope/chart/yoga.py:636-660	YD900
src/jhora/horoscope/chart/yoga.py	any_in_house	any_in_house	general_yoga	any_in_house	mixed	mixed		def any_in_house(planet_ids, target_house): | return any(p_to_h.get(pid) == target_house for pid in planet_ids)			any				bool	Active		src/jhora/horoscope/chart/yoga.py:651-652	YD900
src/jhora/horoscope/chart/yoga.py	vajra_yoga_from_jd_place	vajra_yoga	general_yoga	vajra_yoga_from_jd_place	jd_place	lagna		- Lagna and 7th houses have at least one natural benefic present. | - 4th and 10th houses have at least one natural malefic present.			and				bool	Active	vajra_yoga	src/jhora/horoscope/chart/yoga.py:661-668	YD900
src/jhora/horoscope/chart/yoga.py	yava_yoga_from_planet_positions	yava_yoga	general_yoga	yava_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-85 Yava Yoga: If lagna and the 7th houses are occupied by natural malefics and the 4th | and 10th houses are occupied by natural benefics, """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active	yava_yoga	src/jhora/horoscope/chart/yoga.py:669-673	YD900
src/jhora/horoscope/chart/yoga.py	yava_yoga	yava_yoga	general_yoga	yava_yoga	chart_1d	lagna		""""""" BVR-85 Yava Yoga: If lagna and the 7th houses are occupied by natural malefics and the 4th | and 10th houses are occupied by natural benefics, """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)"			any+and				bool	Active	yava_yoga	src/jhora/horoscope/chart/yoga.py:674-695	YD900
src/jhora/horoscope/chart/yoga.py	any_in_house	any_in_house	general_yoga	any_in_house	mixed	mixed		def any_in_house(planet_ids, target_house): | return any(p_to_h.get(pid) == target_house for pid in planet_ids)			any				bool	Active		src/jhora/horoscope/chart/yoga.py:651-652	YD900
src/jhora/horoscope/chart/yoga.py	yava_yoga_from_jd_place	yava_yoga	general_yoga	yava_yoga_from_jd_place	jd_place	lagna		- Lagna and 7th houses have at least one natural benefic present. | - 4th and 10th houses have at least one natural malefic present.			and				bool	Active	yava_yoga	src/jhora/horoscope/chart/yoga.py:696-703	YD900
src/jhora/horoscope/chart/yoga.py	kamala_yoga_from_planet_positions	kamala_yoga	general_yoga	kamala_yoga_from_planet_positions	planet_positions	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			direct				bool	Active	kamala_yoga	src/jhora/horoscope/chart/yoga.py:704-710	YD900
src/jhora/horoscope/chart/yoga.py	kamala_yoga_from_jd_place	kamala_yoga	general_yoga	kamala_yoga_from_jd_place	jd_place	lagna					direct				bool	Active	kamala_yoga	src/jhora/horoscope/chart/yoga.py:711-717	YD900
src/jhora/horoscope/chart/yoga.py	kamala_yoga	kamala_yoga	general_yoga	kamala_yoga	chart_1d	mixed		p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol] | (asc_house + const.HOUSE_1)  % 12,			all				bool	Active	kamala_yoga	src/jhora/horoscope/chart/yoga.py:718-733	YD900
src/jhora/horoscope/chart/yoga.py	vaapi_yoga_from_planet_positions	vaapi_yoga	general_yoga	vaapi_yoga_from_planet_positions	planet_positions	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			or				bool	Active	vaapi_yoga	src/jhora/horoscope/chart/yoga.py:734-739	YD900
src/jhora/horoscope/chart/yoga.py	vaapi_yoga_from_jd_place	vaapi_yoga	general_yoga	vaapi_yoga_from_jd_place	jd_place	lagna					or				bool	Active	vaapi_yoga	src/jhora/horoscope/chart/yoga.py:740-745	YD900
src/jhora/horoscope/chart/yoga.py	vaapi_yoga	vaapi_yoga	general_yoga	vaapi_yoga	chart_1d	mixed		p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol] | panaparas = {(asc_house + const.HOUSE_2) % 12,			all+or				bool	Active	vaapi_yoga	src/jhora/horoscope/chart/yoga.py:746-763	YD900
src/jhora/horoscope/chart/yoga.py	yoopa_yoga_from_planet_positions	yoopa_yoga	general_yoga	yoopa_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-71 Yoopa Yoga: all the planets are in 1st, 2nd, 3rd and 4th houses from lagna """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active	yoopa_yoga	src/jhora/horoscope/chart/yoga.py:764-767	YD900
src/jhora/horoscope/chart/yoga.py	yoopa_yoga_from_jd_place	yoopa_yoga	general_yoga	yoopa_yoga_from_jd_place	jd_place	lagna		""""""" BVR-71 Yoopa Yoga: all the planets are in 1st, 2nd, 3rd and 4th houses from lagna """""""			and				bool	Active	yoopa_yoga	src/jhora/horoscope/chart/yoga.py:768-771	YD900
src/jhora/horoscope/chart/yoga.py	yoopa_yoga	yoopa_yoga	general_yoga	yoopa_yoga	chart_1d	mixed		""""""" BVR-71 Yoopa Yoga: all the planets are in 1st, 2nd, 3rd and 4th houses from lagna """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol]"			all+and				bool	Active	yoopa_yoga	src/jhora/horoscope/chart/yoga.py:772-782	YD900
src/jhora/horoscope/chart/yoga.py	sara_yoga_from_planet_positions	sara_yoga	general_yoga	sara_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-72 Sara/Ishu Yoga: all the planets are in 4th, 5th, 6th and 7th houses from lagna, | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active	sara_yoga	src/jhora/horoscope/chart/yoga.py:783-787	YD900
src/jhora/horoscope/chart/yoga.py	sara_yoga_from_jd_place	sara_yoga	general_yoga	sara_yoga_from_jd_place	jd_place	lagna		""""""" BVR-72 Sara/Ishu Yoga: all the planets are in 4th, 5th, 6th and 7th houses from lagna,"			and				bool	Active	sara_yoga	src/jhora/horoscope/chart/yoga.py:788-792	YD900
src/jhora/horoscope/chart/yoga.py	sara_yoga	sara_yoga	general_yoga	sara_yoga	chart_1d	mixed		""""""" BVR-72 Sara/Ishu Yoga: all the planets are in 4th, 5th, 6th and 7th houses from lagna, | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol]"			all+and				bool	Active	sara_yoga	src/jhora/horoscope/chart/yoga.py:793-804	YD900
src/jhora/horoscope/chart/yoga.py	ishu_yoga_from_planet_positions	ishu_yoga	general_yoga	ishu_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-72 Sara/Ishu Yoga: all the planets are in 4th, 5th, 6th and 7th houses from lagna,"			and				bool	Active	ishu_yoga	src/jhora/horoscope/chart/yoga.py:805-808	YD900
src/jhora/horoscope/chart/yoga.py	ishu_yoga_from_jd_place	ishu_yoga	general_yoga	ishu_yoga_from_jd_place	jd_place	lagna		""""""" BVR-72 Sara/Ishu Yoga: all the planets are in 4th, 5th, 6th and 7th houses from lagna,"			and				bool	Active	ishu_yoga	src/jhora/horoscope/chart/yoga.py:809-812	YD900
src/jhora/horoscope/chart/yoga.py	ishu_yoga	ishu_yoga	general_yoga	ishu_yoga	chart_1d	lagna		""""""" BVR-72 Sara/Ishu Yoga: all the planets are in 4th, 5th, 6th and 7th houses from lagna,"			and				bool	Active	ishu_yoga	src/jhora/horoscope/chart/yoga.py:813-816	YD900
src/jhora/horoscope/chart/yoga.py	sakti_yoga_from_planet_positions	sakti_yoga	general_yoga	sakti_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-73 Sakti Yoga: If all the planets are in 7th, 8th, 9th and 10th houses from lagna """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active	sakti_yoga	src/jhora/horoscope/chart/yoga.py:818-821	YD900
src/jhora/horoscope/chart/yoga.py	sakti_yoga_from_jd_place	sakti_yoga	general_yoga	sakti_yoga_from_jd_place	jd_place	lagna		""""""" BVR-73 Sakti Yoga: If all the planets are in 7th, 8th, 9th and 10th houses from lagna """""""			and				bool	Active	sakti_yoga	src/jhora/horoscope/chart/yoga.py:822-825	YD900
src/jhora/horoscope/chart/yoga.py	sakti_yoga	sakti_yoga	general_yoga	sakti_yoga	chart_1d	mixed		""""""" BVR-73 Sakti Yoga: If all the planets are in 7th, 8th, 9th and 10th houses from lagna """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol]"			all+and				bool	Active	sakti_yoga	src/jhora/horoscope/chart/yoga.py:826-836	YD900
src/jhora/horoscope/chart/yoga.py	danda_yoga_from_planet_positions	danda_yoga	general_yoga	danda_yoga_from_planet_positions	planet_positions	lagna		""""""" BVR-74 Danda Yoga: If all the planets are in 10th, 11th, 12th and 1st houses from lagna """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active	danda_yoga	src/jhora/horoscope/chart/yoga.py:837-840	YD900
src/jhora/horoscope/chart/yoga.py	danda_yoga_from_jd_place	danda_yoga	general_yoga	danda_yoga_from_jd_place	jd_place	lagna		""""""" BVR-74 Sakti Yoga: If all the planets are in 7th, 8th, 9th and 10th houses from lagna """""""			and				bool	Active	danda_yoga	src/jhora/horoscope/chart/yoga.py:841-844	YD900
src/jhora/horoscope/chart/yoga.py	danda_yoga	danda_yoga	general_yoga	danda_yoga	chart_1d	mixed		""""""" BVR-74 Danda Yoga: If all the planets are in 10th, 11th, 12th and 1st houses from lagna """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol]"			all+and				bool	Active	danda_yoga	src/jhora/horoscope/chart/yoga.py:845-855	YD900
src/jhora/horoscope/chart/yoga.py	nav_yoga_from_planet_positions	nav_yoga	general_yoga	nav_yoga_from_planet_positions	planet_positions	mixed		consecutive houses commencing from Lagna (1st through 7th), with none of those | houses empty and no visible planet outside this span.			and				bool	Active	nav_yoga	src/jhora/horoscope/chart/yoga.py:856-862	YD900
src/jhora/horoscope/chart/yoga.py	nav_yoga_from_jd_place	nav_yoga	general_yoga	nav_yoga_from_jd_place	jd_place	mixed		consecutive houses commencing from Lagna (1st through 7th), with none of those | houses empty and no visible planet outside this span.			and				bool	Active	nav_yoga	src/jhora/horoscope/chart/yoga.py:863-869	YD900
src/jhora/horoscope/chart/yoga.py	naukaa_yoga_from_planet_positions	naukaa_yoga	general_yoga	naukaa_yoga_from_planet_positions	planet_positions	mixed		consecutive houses commencing from Lagna (1st through 7th), with none of those | houses empty and no visible planet outside this span. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			and				bool	Active	naukaa_yoga	src/jhora/horoscope/chart/yoga.py:870-877	YD900
src/jhora/horoscope/chart/yoga.py	naukaa_yoga_from_jd_place	naukaa_yoga	general_yoga	naukaa_yoga_from_jd_place	jd_place	mixed		consecutive houses commencing from Lagna (1st through 7th), with none of those | houses empty and no visible planet outside this span.			and				bool	Active	naukaa_yoga	src/jhora/horoscope/chart/yoga.py:878-885	YD900
src/jhora/horoscope/chart/yoga.py	nav_yoga	nav_yoga	general_yoga	nav_yoga	chart_1d	mixed		consecutive houses commencing from Lagna (1st through 7th), with none of those | houses empty and no visible planet outside this span.			and				bool	Active	nav_yoga	src/jhora/horoscope/chart/yoga.py:886-892	YD900
src/jhora/horoscope/chart/yoga.py	naukaa_yoga	naukaa_yoga	general_yoga	naukaa_yoga	chart_1d	mixed		consecutive houses commencing from Lagna (1st through 7th), with none of those | houses empty and no visible planet outside this span. | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			all+and				bool	Active	naukaa_yoga	src/jhora/horoscope/chart/yoga.py:893-915	YD900
src/jhora/horoscope/chart/yoga.py	koota_yoga_from_planet_positions	koota_yoga	general_yoga	koota_yoga_from_planet_positions	planet_positions	mixed		""""""" BVR-76 Koota Yoga: If all the planets occupy the 7 signs from the 4th house """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"	""""""" BVR-76 Koota Yoga: If all the planets occupy the 7 signs from the 4th house """""""		direct				bool	Active	koota_yoga	src/jhora/horoscope/chart/yoga.py:916-919	YD900
src/jhora/horoscope/chart/yoga.py	koota_yoga_from_jd_place	koota_yoga	general_yoga	koota_yoga_from_jd_place	jd_place	mixed		""""""" BVR-76 Koota Yoga: If all the planets occupy the 7 signs from the 4th house """""""	""""""" BVR-76 Koota Yoga: If all the planets occupy the 7 signs from the 4th house """""""		direct				bool	Active	koota_yoga	src/jhora/horoscope/chart/yoga.py:920-923	YD900
src/jhora/horoscope/chart/yoga.py	koota_yoga	koota_yoga	general_yoga	koota_yoga	chart_1d	mixed		""""""" BVR-76 Koota Yoga: If all the planets occupy the 7 signs from the 4th house """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | base_house = (p_to_h[const._ascendant_symbol]+const.HOUSE_4)%12"	""""""" BVR-76 Koota Yoga: If all the planets occupy the 7 signs from the 4th house """""""		all				bool	Active	koota_yoga	src/jhora/horoscope/chart/yoga.py:924-942	YD900
src/jhora/horoscope/chart/yoga.py	chatra_yoga_from_planet_positions	chatra_yoga	general_yoga	chatra_yoga_from_planet_positions	planet_positions	mixed		""""""" BVR-77 Chatra Yoga: If all the planets occupy the 7 signs from the 7th house, """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"	""""""" BVR-77 Chatra Yoga: If all the planets occupy the 7 signs from the 7th house, """""""		direct				bool	Active	chatra_yoga	src/jhora/horoscope/chart/yoga.py:943-946	YD900
src/jhora/horoscope/chart/yoga.py	chatra_yoga_from_jd_place	chatra_yoga	general_yoga	chatra_yoga_from_jd_place	jd_place	mixed		""""""" BVR-77 Chatra Yoga: If all the planets occupy the 7 signs from the 7th house, """""""	""""""" BVR-77 Chatra Yoga: If all the planets occupy the 7 signs from the 7th house, """""""		direct				bool	Active	chatra_yoga	src/jhora/horoscope/chart/yoga.py:947-950	YD900
src/jhora/horoscope/chart/yoga.py	chatra_yoga	chatra_yoga	general_yoga	chatra_yoga	chart_1d	mixed		""""""" BVR-77 Chatra Yoga: If all the planets occupy the 7 signs from the 7th house, """""" | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | base_house = (p_to_h[const._ascendant_symbol]+const.HOUSE_7)%12"	""""""" BVR-77 Chatra Yoga: If all the planets occupy the 7 signs from the 7th house, """""""		all				bool	Active	chatra_yoga	src/jhora/horoscope/chart/yoga.py:951-969	YD900
src/jhora/horoscope/chart/yoga.py	chaapa_yoga_from_planet_positions	chaapa_yoga	general_yoga	chaapa_yoga_from_planet_positions	planet_positions	mixed		""""""" BVR-78 Chaapa Yoga: If all the planets occupy the 7 signs from the 10th house, """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"	""""""" BVR-78 Chaapa Yoga: If all the planets occupy the 7 signs from the 10th house, """""""		direct				bool	Active	chaapa_yoga	src/jhora/horoscope/chart/yoga.py:970-973	YD900
